date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:55:44	7413/7413	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:55:12%20GMT	https://school9.perm.ru/gate/tester/login/?redirect=%2Fgate%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/tester/login/index9ea3.html	(from https://school9.perm.ru/gate/tester/?redirect=%2Fgate%2F)
22:55:44	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:55:44%20GMT	https://school9.perm.ru/gate/login?redirect=%2Fgate%2Farticles%2Ftrainings%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login.2722bd.delayed	(from https://school9.perm.ru/gate/articles/trainings/)
22:55:44	169/169	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2027%20May%202018%2017:55:45%20GMT	https://school9.perm.ru/gate/storage/image/data_0002.jpg	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/storage/image/data_0002.28.delayed	(from https://school9.perm.ru/gate/articles/trainings/)
22:55:44	6308/6308	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20May%202018%2017:55:45%20GMT	https://school9.perm.ru/gate/tester/?redirect=%2Fgate%2Farticles%2Ftrainings%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/tester/index22bd.html	(from https://school9.perm.ru/gate/articles/trainings/)
22:55:44	7557/7557	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:55:45%20GMT	https://school9.perm.ru/gate/login/?redirect=%2Fgate%2Farticles%2Ftrainings%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login/index22bd.html	(from https://school9.perm.ru/gate/articles/trainings/)
22:55:45	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Sun,%2027%20May%202018%2017:55:45%20GMT	https://school9.perm.ru/gate/articles/trainings/enter.php	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/articles/trainings/enter.php	(from https://school9.perm.ru/gate/articles/trainings/)
22:55:45	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:55:45%20GMT	https://school9.perm.ru/gate/login?redirect=%2Fgate%2Farticles%2Ftrainings%2Fenter.php	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/logine246	(from https://school9.perm.ru/gate/articles/trainings/)
22:55:45	6993/6993	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:55:45%20GMT	https://school9.perm.ru/gate/admin/?redirect=%2Fgate%2Farticles%2Ftrainings%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/admin/index22bd.html	(from https://school9.perm.ru/gate/articles/trainings/)
22:55:45	7619/7619	---MC-	200	added ('OK')	text/html	date:Sun,%2027%20May%202018%2017:55:46%20GMT	https://school9.perm.ru/gate/login/?redirect=%2Fgate%2Farticles%2Ftrainings%2Fenter.php	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login/indexe246.html	(from https://school9.perm.ru/gate/articles/trainings/)
22:55:45	185/185	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2027%20May%202018%2017:55:46%20GMT	https://school9.perm.ru/gate/login?redirect=%2Fgate%2Farticles%2Fnews%2F	C:/Users/%d0%98%d0%b2%d0%b0%d0%bd/Desktop/gate%20web/t/school9.perm.ru/gate/login6935	(from https://school9.perm.ru/gate/articles/news/)
